"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
657958,"September 16, 2016",Delaware,Wilmington,"2700 block of West St.",0,2,N/A
657517,"September 16, 2016",Delaware,Wilmington,"900 block of N Pine St",0,0,N/A
657502,"September 15, 2016",Delaware,Dover,"1700 N Dupont Hwy",0,0,N/A
655198,"September 14, 2016",Delaware,Wilmington,"2600 block of North Market Street",0,1,N/A
656351,"September 14, 2016",Delaware,Millsboro,"20000 block of Miller Drive",0,1,N/A
654286,"September 11, 2016",Delaware,"New Castle","100 block of N.Dupont Highway",0,0,N/A
652981,"September 11, 2016",Delaware,"New Castle","500 block of S. DuPont Highway",0,1,N/A
652983,"September 10, 2016",Delaware,"New Castle","DE-273 and Airport Rd",0,1,N/A
650907,"September 8, 2016",Delaware,"New Castle","50 block of Morris Rd",0,1,N/A
649012,"September 5, 2016",Delaware,"New Castle","300 block of Wildel Ave",0,1,N/A
647723,"September 3, 2016",Delaware,Wilmington,"200 block of N. Franklin St.",0,1,N/A
647716,"September 3, 2016",Delaware,Wilmington,"50 block of W 27th St",0,1,N/A
647711,"September 3, 2016",Delaware,"New Castle",N/A,0,1,N/A
646713,"September 1, 2016",Delaware,Wilmington,"300 block of W. 24th Street",0,1,N/A
645022,"September 1, 2016",Delaware,Wilmington,"West 27th Street",0,3,N/A
646127,"August 31, 2016",Delaware,Dover,"River Road and Water Street",0,0,N/A
647726,"August 30, 2016",Delaware,Wilmington,"10th and Spruce streets",0,0,N/A
642964,"August 29, 2016",Delaware,Wilmington,"500 block of W Sixth St",0,1,N/A
640343,"August 26, 2016",Delaware,Wilmington,"Lea Blvd and N Market St",0,1,N/A
639517,"August 25, 2016",Delaware,Wilmington,"700  S. Vanburen Street",0,1,N/A
637934,"August 23, 2016",Delaware,Wilmington,"27th and N. Tatnall streets",0,1,N/A
636999,"August 22, 2016",Delaware,Wilmington,"500 block of W. 31st St",0,1,N/A
635091,"August 21, 2016",Delaware,Wilmington,"1200 block of Elm St.",0,1,N/A
636757,"August 21, 2016",Delaware,Dover,"300 block of Charring Cross Rd",0,0,N/A
633849,"August 18, 2016",Delaware,Dover,"100 block of South Queen Street",1,0,N/A
632869,"August 17, 2016",Delaware,Wilmington,"31st and North West streets",0,1,N/A
632871,"August 16, 2016",Delaware,Dover,"River Road and New Castle Avenue",0,0,N/A
630459,"August 15, 2016",Delaware,Wilmington,"3800 block of N. Market St.",0,0,N/A
630456,"August 15, 2016",Delaware,Wilmington,"600 block of W. Sixth St.",0,1,N/A
631476,"August 15, 2016",Delaware,"New Castle","700 block of Center St",0,0,N/A
629733,"August 14, 2016",Delaware,Wilmington,"500 block of W. 38th Street",0,1,N/A
630463,"August 13, 2016",Delaware,Dover,"200 block of Bradley Road",0,0,N/A
629393,"August 13, 2016",Delaware,Wilmington,"1600 block of West Third Street",0,1,N/A
629164,"August 13, 2016",Delaware,"New Castle","44 Birkshire Rd",0,1,N/A
629090,"August 13, 2016",Delaware,Lincoln,"10000 block of Crescent Shores Drive",0,1,N/A
626478,"August 10, 2016",Delaware,"Wilmington (Elsmere)","131 Scarborough Park",0,1,N/A
623234,"August 6, 2016",Delaware,Dover,"100 block of Holmes Street",0,1,N/A
623513,"August 6, 2016",Delaware,Wilmington,"Burnside Blvd and Newport Gap Pk",0,1,N/A
624714,"August 4, 2016",Delaware,Wilmington,"300 block of  E. 23rd St.",0,0,N/A
621571,"August 3, 2016",Delaware,Dover,"100 block of Madison Court",0,0,N/A
620582,"August 2, 2016",Delaware,Wilmington,"9th and Spruce streets",0,1,N/A
618053,"July 31, 2016",Delaware,Wilmington,"2600 block of N. Market Street",0,1,N/A
618821,"July 31, 2016",Delaware,Wilmington,"400 block of Concord Ave",0,1,N/A
616180,"July 29, 2016",Delaware,Dover,"Stevenson Drive",0,0,N/A
615416,"July 27, 2016",Delaware,Wilmington,"100 block of E. 27th St",0,1,N/A
612770,"July 24, 2016",Delaware,Dover,"51 Webbs Lane",0,0,N/A
610490,"July 23, 2016",Delaware,Wilmington,"1300 West 5th Street",0,1,N/A
611552,"July 23, 2016",Delaware,Wilmington,"3500 block of N. Church St.",0,1,N/A
610513,"July 22, 2016",Delaware,Wilmington,"4021 Kennett Pike",0,0,N/A
606949,"July 18, 2016",Delaware,"New Castle","260 Christiana Road",2,0,N/A
606626,"July 18, 2016",Delaware,Wilmington,"Third Street",1,0,N/A
616174,"July 18, 2016",Delaware,Milford,"Big Stone Beach Road",0,0,N/A
606945,"July 18, 2016",Delaware,Wilmington,"700 block of E 11th St",1,0,N/A
605400,"July 15, 2016",Delaware,Harrington,"Milford Harrington Highway",0,0,N/A
603328,"July 13, 2016",Delaware,Newark,"1300 block of Greentree Rd",0,2,N/A
601519,"July 12, 2016",Delaware,Wilmington,"200 block of W. 23rd St.",0,2,N/A
601526,"July 9, 2016",Delaware,Newark,"First block of Baywatch Road",0,0,N/A
599765,"July 9, 2016",Delaware,Wilmington,"West Fourth and North Jefferson Streets",0,1,N/A
598995,"July 9, 2016",Delaware,"New Castle","600 block of Country Path Dr",1,0,N/A
598988,"July 8, 2016",Delaware,Wilmington,"600 block of W. Sixth St",0,2,N/A
602620,"July 8, 2016",Delaware,Wilmington,N/A,0,2,N/A
597490,"July 6, 2016",Delaware,Bear,"700 block of Red Clay Drive",0,1,N/A
595792,"July 5, 2016",Delaware,Dover,"200 block of Stardust Drive",0,1,N/A
596804,"July 5, 2016",Delaware,Newark,"Raven Turn",0,1,N/A
595796,"July 4, 2016",Delaware,Wilmington,"Sherman Street and Clifford Brown Walk",0,1,N/A
594974,"July 3, 2016",Delaware,Wilmington,"East 10th and Spruce streets",0,1,N/A
594152,"July 2, 2016",Delaware,Wilmington,"300 block of North Lincoln Street",0,1,N/A
594475,"July 2, 2016",Delaware,Wilmington,"221 Chestnut Avenue",2,0,N/A
595786,"July 1, 2016",Delaware,Wilmington,"300 block of E. 5th St.",0,0,N/A
594150,"July 1, 2016",Delaware,Smyrna,"Providence Drive",0,0,N/A
590815,"June 28, 2016",Delaware,Wilmington,"800 block of N. Adams St.",0,1,N/A
589808,"June 27, 2016",Delaware,Newark,"400 block of N Barrett Ln",0,0,N/A
590820,"June 27, 2016",Delaware,Wilmington,"1300 block of N. Walnut St",0,1,N/A
590887,"June 27, 2016",Delaware,Frederica,"S DE-1",1,0,N/A
589790,"June 26, 2016",Delaware,Wilmington,"27th and Moore streets",0,1,N/A
589797,"June 26, 2016",Delaware,Wilmington,"900 block of N Spruce St",1,0,N/A
588086,"June 24, 2016",Delaware,Newark,"2102 Ashkirk Drive",1,0,N/A
586092,"June 22, 2016",Delaware,Wilmington,"Northeast Boulevard and East 30th Street",0,1,N/A
583267,"June 18, 2016",Delaware,Wilmington,"900 block of North Pine Street",1,0,N/A
580848,"June 14, 2016",Delaware,Wilmington,"South Van Buren and Elm streets",0,4,N/A
